meta_epoch,task_model_epoch_1_support_loss,task_model_epoch_1_support_loss_d,task_model_epoch_1_support_loss_s,task_model_epoch_1_task_learning_rate,task_model_epoch_2_support_loss,task_model_epoch_2_support_loss_d,task_model_epoch_2_support_loss_s,task_model_epoch_2_task_learning_rate,task_model_epoch_3_support_loss,task_model_epoch_3_support_loss_d,task_model_epoch_3_support_loss_s,task_model_epoch_3_task_learning_rate,task_model_epoch_4_support_loss,task_model_epoch_4_support_loss_d,task_model_epoch_4_support_loss_s,task_model_epoch_4_task_learning_rate,task_model_epoch_5_support_loss,task_model_epoch_5_support_loss_d,task_model_epoch_5_support_loss_s,task_model_epoch_5_task_learning_rate,meta_model_validation_f1_score_percent,meta_model_validation_loss,meta_model_validation_loss_d,meta_model_validation_loss_s
65,6.83179235458374,1.5861601829528809,5.245632171630859,0.001,6.829833030700684,1.5843875408172607,5.245445251464844,0.0009045084971874737,6.827077388763428,1.5815620422363281,5.2455153465271,0.0006545084971874737,6.8246750831604,1.5793348550796509,5.245340347290039,0.00034549150281252633,6.823314666748047,1.578069806098938,5.245244979858398,9.549150281252633e-05,3.763215215508854,6.829458236694336,1.582430124282837,5.247028350830078
66,6.8281660079956055,1.582430124282837,5.245736122131348,0.001,6.826297283172607,1.5809375047683716,5.245359897613525,0.0009045084971874737,6.82340145111084,1.578079104423523,5.245322227478027,0.0006545084971874737,6.820919990539551,1.5758817195892334,5.245038032531738,0.00034549150281252633,6.8198089599609375,1.5746362209320068,5.24517297744751,9.549150281252633e-05,3.611075338748911,6.825845718383789,1.5788180828094482,5.24702787399292
67,6.824846267700195,1.5788180828094482,5.246027946472168,0.001,6.822777271270752,1.577147364616394,5.245629787445068,0.0009045084971874737,6.819875240325928,1.5743855237960815,5.245489597320557,0.0006545084971874737,6.817328453063965,1.5721378326416016,5.245190620422363,0.00034549150281252633,6.816059112548828,1.570886254310608,5.24517297744751,9.549150281252633e-05,3.282574989353202,6.822195053100586,1.5751670598983765,5.24702787399292
68,6.8211846351623535,1.5751670598983765,5.2460174560546875,0.001,6.818939208984375,1.5734822750091553,5.245457172393799,0.0009045084971874737,6.815942764282227,1.5707767009735107,5.245165824890137,0.0006545084971874737,6.813577175140381,1.5685330629348755,5.245044231414795,0.00034549150281252633,6.8120856285095215,1.5672712326049805,5.244814395904541,9.549150281252633e-05,3.397180239648588,6.818536758422852,1.5715075731277466,5.2470293045043945
69,6.817563533782959,1.5715075731277466,5.246056079864502,0.001,6.81556510925293,1.5698134899139404,5.245751857757568,0.0009045084971874737,6.812614440917969,1.5672338008880615,5.245380878448486,0.0006545084971874737,6.810500144958496,1.5650365352630615,5.2454633712768555,0.00034549150281252633,6.808914661407471,1.5638116598129272,5.245102882385254,9.549150281252633e-05,3.828672567378789,6.814975738525391,1.5679466724395752,5.2470293045043945
70,6.814129829406738,1.5679466724395752,5.246182918548584,0.001,6.812010765075684,1.5663388967514038,5.24567174911499,0.0009045084971874737,6.809217929840088,1.5637158155441284,5.24550199508667,0.0006545084971874737,6.806955814361572,1.5615200996398926,5.24543571472168,0.00034549150281252633,6.805687427520752,1.5602673292160034,5.245419979095459,9.549150281252633e-05,3.44391022754458,6.811398506164551,1.5643690824508667,5.2470293045043945
71,6.8103346824646,1.5643690824508667,5.245965480804443,0.001,6.807939529418945,1.562795877456665,5.245143890380859,0.0009045084971874737,6.805169105529785,1.5601482391357422,5.245020866394043,0.0006545084971874737,6.803022861480713,1.5579795837402344,5.2450432777404785,0.00034549150281252633,6.801522731781006,1.5567607879638672,5.244761943817139,9.549150281252633e-05,3.520267482130125,6.807842254638672,1.5608137845993042,5.247028350830078
72,6.806812286376953,1.5608137845993042,5.245998382568359,0.001,6.804962635040283,1.5593572854995728,5.24560546875,0.0009045084971874737,6.801795959472656,1.556692361831665,5.245103359222412,0.0006545084971874737,6.799820899963379,1.5545064210891724,5.245314598083496,0.00034549150281252633,6.798381805419922,1.5532654523849487,5.245116233825684,9.549150281252633e-05,3.5342046343237987,6.804311752319336,1.557282567024231,5.2470293045043945
73,6.803138256072998,1.557282567024231,5.245855808258057,0.001,6.801723003387451,1.5558027029037476,5.245920181274414,0.0009045084971874737,6.798508644104004,1.5530614852905273,5.245447158813477,0.0006545084971874737,6.7960357666015625,1.550868034362793,5.2451677322387695,0.00034549150281252633,6.794686794281006,1.549633502960205,5.245053291320801,9.549150281252633e-05,3.5462096999698267,6.800722122192383,1.5536936521530151,5.247028350830078
74,6.799673080444336,1.5536936521530151,5.245979309082031,0.001,6.797401428222656,1.552135705947876,5.245265483856201,0.0009045084971874737,6.794803142547607,1.5495043992996216,5.245298862457275,0.0006545084971874737,6.792186260223389,1.5473402738571167,5.244845867156982,0.00034549150281252633,6.790935039520264,1.5461044311523438,5.24483060836792,9.549150281252633e-05,4.361092198071215,6.797187805175781,1.5501583814620972,5.2470293045043945
75,6.795989513397217,1.5501583814620972,5.24583101272583,0.001,6.793947696685791,1.5485550165176392,5.245392799377441,0.0009045084971874737,6.79098653793335,1.5459274053573608,5.245059013366699,0.0006545084971874737,6.7886247634887695,1.5437655448913574,5.244859218597412,0.00034549150281252633,6.787142753601074,1.5424987077713013,5.2446441650390625,9.549150281252633e-05,3.7650706706000294,6.793583393096924,1.5465542078018188,5.2470293045043945
76,6.7923102378845215,1.5465542078018188,5.245756149291992,0.001,6.790535926818848,1.5452300310134888,5.245306015014648,0.0009045084971874737,6.78793478012085,1.542648196220398,5.245286464691162,0.0006545084971874737,6.785313129425049,1.5405257940292358,5.244787216186523,0.00034549150281252633,6.784360408782959,1.5392967462539673,5.245063781738281,9.549150281252633e-05,2.923841000040912,6.790149688720703,1.5431216955184937,5.24702787399292
77,6.788652420043945,1.5431216955184937,5.245530605316162,0.001,6.786733150482178,1.5417588949203491,5.244974136352539,0.0009045084971874737,6.783614635467529,1.5390233993530273,5.244591236114502,0.0006545084971874737,6.781277656555176,1.5368964672088623,5.244381427764893,0.00034549150281252633,6.779799461364746,1.5356485843658447,5.2441511154174805,9.549150281252633e-05,3.0902585560780143,6.786653518676758,1.539625644683838,5.24702787399292
78,6.785094738006592,1.539625644683838,5.245469093322754,0.001,6.7834248542785645,1.5381736755371094,5.245251178741455,0.0009045084971874737,6.780656814575195,1.53566575050354,5.244991302490234,0.0006545084971874737,6.778324604034424,1.5335243940353394,5.244800090789795,0.00034549150281252633,6.777524948120117,1.532299280166626,5.24522590637207,9.549150281252633e-05,2.9776028821058462,6.783192157745361,1.536166787147522,5.247025489807129
79,6.781702041625977,1.536166787147522,5.245535373687744,0.001,6.779762268066406,1.5348632335662842,5.244899272918701,0.0009045084971874737,6.7769341468811035,1.5323004722595215,5.244633674621582,0.0006545084971874737,6.774470806121826,1.5301700830459595,5.244300842285156,0.00034549150281252633,6.7731194496154785,1.528941035270691,5.244178295135498,9.549150281252633e-05,2.703149276912741,6.779790878295898,1.5327633619308472,5.247027397155762
80,6.778352737426758,1.5327633619308472,5.245589256286621,0.001,6.776326656341553,1.5314537286758423,5.244873046875,0.0009045084971874737,6.773427963256836,1.5288200378417969,5.244607925415039,0.0006545084971874737,6.771207809448242,1.526684284210205,5.244523525238037,0.00034549150281252633,6.769712448120117,1.5254243612289429,5.244287967681885,9.549150281252633e-05,2.9216173991666023,6.776325225830078,1.5293009281158447,5.2470245361328125
81,6.775032043457031,1.5293009281158447,5.245730876922607,0.001,6.773083686828613,1.52796471118927,5.245119094848633,0.0009045084971874737,6.770310401916504,1.5253942012786865,5.2449164390563965,0.0006545084971874737,6.767866134643555,1.5233206748962402,5.2445454597473145,0.00034549150281252633,6.766856670379639,1.5221024751663208,5.244754314422607,9.549150281252633e-05,2.6207461051231165,6.772932052612305,1.525904655456543,5.247027397155762
82,6.771421432495117,1.525904655456543,5.245516777038574,0.001,6.770608901977539,1.5245131254196167,5.246095657348633,0.0009045084971874737,6.767122745513916,1.5220357179641724,5.245087146759033,0.0006545084971874737,6.764706134796143,1.5199073553085327,5.24479866027832,0.00034549150281252633,6.763546943664551,1.5186898708343506,5.244856834411621,9.549150281252633e-05,2.1683372991646364,6.76952600479126,1.522499918937683,5.247025966644287
83,6.767970561981201,1.522499918937683,5.2454705238342285,0.001,6.7661051750183105,1.521154522895813,5.244950771331787,0.0009045084971874737,6.763431549072266,1.5186116695404053,5.244819641113281,0.0006545084971874737,6.761104106903076,1.516554832458496,5.24454927444458,0.00034549150281252633,6.760002613067627,1.515334963798523,5.2446675300598145,9.549150281252633e-05,2.6217715036671976,6.766138076782227,1.5191088914871216,5.2470293045043945
84,6.7645463943481445,1.5191088914871216,5.2454376220703125,0.001,6.763654708862305,1.517932653427124,5.24572229385376,0.0009045084971874737,6.760246753692627,1.5153241157531738,5.244922637939453,0.0006545084971874737,6.757699489593506,1.513228416442871,5.244471073150635,0.00034549150281252633,6.756444931030273,1.512029767036438,5.244415283203125,9.549150281252633e-05,2.997441520390375,6.7627739906311035,1.5157474279403687,5.247026443481445
85,6.761355400085449,1.5157474279403687,5.245607852935791,0.001,6.759732246398926,1.5145089626312256,5.245223045349121,0.0009045084971874737,6.756695747375488,1.5120292901992798,5.244666576385498,0.0006545084971874737,6.754681587219238,1.5099846124649048,5.244697093963623,0.00034549150281252633,6.753047943115234,1.5087592601776123,5.244288921356201,9.549150281252633e-05,2.65145692945508,6.759463787078857,1.5124355554580688,5.247028350830078
86,6.758218765258789,1.5124355554580688,5.24578332901001,0.001,6.757221221923828,1.5111520290374756,5.246069431304932,0.0009045084971874737,6.754640579223633,1.5085885524749756,5.246052265167236,0.0006545084971874737,6.752447605133057,1.5065070390701294,5.245940685272217,0.00034549150281252633,6.75132942199707,1.5052683353424072,5.246061325073242,9.549150281252633e-05,2.6805965121892714,6.756045818328857,1.5090173482894897,5.247028350830078
87,6.7544074058532715,1.5090173482894897,5.245389938354492,0.001,6.752911567687988,1.5076968669891357,5.245214939117432,0.0009045084971874737,6.749917984008789,1.5052341222763062,5.244683742523193,0.0006545084971874737,6.747704029083252,1.5032283067703247,5.244475841522217,0.00034549150281252633,6.746345520019531,1.502036213874817,5.244309425354004,9.549150281252633e-05,2.974848103291038,6.752738952636719,1.5057100057601929,5.247028827667236
88,6.750926971435547,1.5057100057601929,5.2452168464660645,0.001,6.749412536621094,1.5044881105422974,5.244924545288086,0.0009045084971874737,6.7463531494140625,1.502087116241455,5.244266033172607,0.0006545084971874737,6.744264125823975,1.5000659227371216,5.244198322296143,0.00034549150281252633,6.743019104003906,1.4988458156585693,5.244173526763916,9.549150281252633e-05,3.1185035666666083,6.749466419219971,1.5024389028549194,5.247027397155762
89,6.747954368591309,1.5024389028549194,5.2455153465271,0.001,6.746978759765625,1.5012379884719849,5.24574089050293,0.0009045084971874737,6.744953155517578,1.4989076852798462,5.2460455894470215,0.0006545084971874737,6.742671012878418,1.496877908706665,5.245792865753174,0.00034549150281252633,6.741710662841797,1.4956930875778198,5.2460174560546875,9.549150281252633e-05,2.3577563386822393,6.7462592124938965,1.4992324113845825,5.2470269203186035
90,6.7453107833862305,1.4992324113845825,5.2460784912109375,0.001,6.7439045906066895,1.4979428052902222,5.245961666107178,0.0009045084971874737,6.741608619689941,1.495585322380066,5.246023178100586,0.0006545084971874737,6.7397050857543945,1.4935550689697266,5.246150016784668,0.00034549150281252633,6.738269805908203,1.4923217296600342,5.245948314666748,9.549150281252633e-05,2.6938012065093457,6.742951393127441,1.4959220886230469,5.2470293045043945
91,6.742090225219727,1.4959220886230469,5.24616813659668,0.001,6.740711212158203,1.4947693347930908,5.245942115783691,0.0009045084971874737,6.738307952880859,1.492284893989563,5.246023178100586,0.0006545084971874737,6.736045837402344,1.4902007579803467,5.245845317840576,0.00034549150281252633,6.734929084777832,1.4890329837799072,5.245896339416504,9.549150281252633e-05,2.2903425830690116,6.739643096923828,1.4926178455352783,5.247025012969971
92,6.738537788391113,1.4926178455352783,5.245920181274414,0.001,6.7371015548706055,1.4914758205413818,5.2456254959106445,0.0009045084971874737,6.734927177429199,1.4890694618225098,5.2458577156066895,0.0006545084971874737,6.733104705810547,1.487115740776062,5.245988845825195,0.00034549150281252633,6.732021331787109,1.4859302043914795,5.246091365814209,9.549150281252633e-05,1.5085366371884308,6.736416816711426,1.489391565322876,5.247025012969971
93,6.73531436920166,1.489391565322876,5.245922565460205,0.001,6.734341144561768,1.4883869886398315,5.2459540367126465,0.0009045084971874737,6.732068061828613,1.4859024286270142,5.246165752410889,0.0006545084971874737,6.72960901260376,1.48389732837677,5.245711803436279,0.00034549150281252633,6.728768348693848,1.4826765060424805,5.246091842651367,9.549150281252633e-05,3.3081657277177814,6.7332258224487305,1.4862004518508911,5.247025489807129
94,6.732471942901611,1.4862004518508911,5.24627161026001,0.001,6.731286525726318,1.4850878715515137,5.246198654174805,0.0009045084971874737,6.728911399841309,1.4827638864517212,5.246147632598877,0.0006545084971874737,6.726823329925537,1.480704426765442,5.246119022369385,0.00034549150281252633,6.72552490234375,1.4794986248016357,5.246026515960693,9.549150281252633e-05,2.37485084525563,6.729994773864746,1.4829717874526978,5.247023105621338
95,6.729032516479492,1.4829717874526978,5.246060848236084,0.001,6.728281021118164,1.4819869995117188,5.246294021606445,0.0009045084971874737,6.725844860076904,1.479716420173645,5.246128559112549,0.0006545084971874737,6.7237043380737305,1.4776811599731445,5.246023178100586,0.00034549150281252633,6.722330570220947,1.4765101671218872,5.24582052230835,9.549150281252633e-05,1.595769332888886,6.726847171783447,1.4798259735107422,5.247021198272705
96,6.726120948791504,1.4798259735107422,5.246294975280762,0.001,6.724815845489502,1.4788562059402466,5.245959758758545,0.0009045084971874737,6.722630500793457,1.4764589071273804,5.246171474456787,0.0006545084971874737,6.7202534675598145,1.4744086265563965,5.245844841003418,0.00034549150281252633,6.7189435958862305,1.4732377529144287,5.245705604553223,9.549150281252633e-05,1.0097059853479915,6.723659515380859,1.4766372442245483,5.2470221519470215
97,6.722635269165039,1.4766372442245483,5.245997905731201,0.001,6.721639633178711,1.4757893085479736,5.245850086212158,0.0009045084971874737,6.719168663024902,1.4733550548553467,5.245813369750977,0.0006545084971874737,6.717437267303467,1.471352458000183,5.246084690093994,0.00034549150281252633,6.715991973876953,1.4701648950576782,5.2458271980285645,9.549150281252633e-05,2.208473471876567,6.7205634117126465,1.4735403060913086,5.247023105621338
98,6.719203472137451,1.4735403060913086,5.245663166046143,0.001,6.718535423278809,1.4726825952529907,5.245852947235107,0.0009045084971874737,6.716423034667969,1.4703810214996338,5.246042251586914,0.0006545084971874737,6.714176177978516,1.4684016704559326,5.245774269104004,0.00034549150281252633,6.71307373046875,1.467240571975708,5.245833396911621,9.549150281252633e-05,2.1592876265298218,6.717490196228027,1.4704649448394775,5.247025489807129
99,6.716579437255859,1.4704649448394775,5.246114730834961,0.001,6.715363025665283,1.4696006774902344,5.245762348175049,0.0009045084971874737,6.712937355041504,1.467344045639038,5.245593070983887,0.0006545084971874737,6.711239814758301,1.4653600454330444,5.245879650115967,0.00034549150281252633,6.709955215454102,1.464191198348999,5.245763778686523,9.549150281252633e-05,3.13035622102999,6.7144365310668945,1.4674108028411865,5.247025489807129
100,6.713079452514648,1.4674108028411865,5.245668411254883,0.001,6.711575031280518,1.4665027856826782,5.245072364807129,0.0009045084971874737,6.708521366119385,1.4640976190567017,5.244423866271973,0.0006545084971874737,6.706289291381836,1.462107539176941,5.2441816329956055,0.00034549150281252633,6.705239295959473,1.4609802961349487,5.244258880615234,9.549150281252633e-05,3.2403280638244194,6.711322784423828,1.4642974138259888,5.247025489807129
101,6.709839344024658,1.4642974138259888,5.245542049407959,0.001,6.708001136779785,1.463267207145691,5.244733810424805,0.0009045084971874737,6.706810474395752,1.460999608039856,5.2458109855651855,0.0006545084971874737,6.704774856567383,1.4590449333190918,5.245729923248291,0.00034549150281252633,6.703550815582275,1.4578299522399902,5.245720863342285,9.549150281252633e-05,2.9492859598672947,6.708183765411377,1.4611587524414062,5.247025012969971
102,6.707190990447998,1.4611587524414062,5.246032238006592,0.001,6.7060546875,1.4602056741714478,5.245849132537842,0.0009045084971874737,6.704102039337158,1.458022952079773,5.246078968048096,0.0006545084971874737,6.70196008682251,1.4560656547546387,5.245894432067871,0.00034549150281252633,6.700940132141113,1.4548972845077515,5.246042728424072,9.549150281252633e-05,3.0455085771820127,6.705150604248047,1.4581232070922852,5.247027397155762
103,6.703794002532959,1.4581232070922852,5.245670795440674,0.001,6.703063488006592,1.4572676420211792,5.245795726776123,0.0009045084971874737,6.700708389282227,1.4548860788345337,5.245822429656982,0.0006545084971874737,6.69843053817749,1.452929139137268,5.245501518249512,0.00034549150281252633,6.6969475746154785,1.4517771005630493,5.245170593261719,9.549150281252633e-05,2.2540933875444304,6.702054500579834,1.455029010772705,5.247025489807129
104,6.7005157470703125,1.455029010772705,5.245486736297607,0.001,6.699358940124512,1.4542300701141357,5.245128631591797,0.0009045084971874737,6.696745872497559,1.451924443244934,5.244821548461914,0.0006545084971874737,6.694535255432129,1.4499638080596924,5.244571208953857,0.00034549150281252633,6.69279670715332,1.4488250017166138,5.243971824645996,9.549150281252633e-05,1.5729802354273708,6.6990203857421875,1.4519948959350586,5.247025489807129
105,6.697428226470947,1.4519948959350586,5.245433330535889,0.001,6.696323871612549,1.4511981010437012,5.245125770568848,0.0009045084971874737,6.693782806396484,1.4491021633148193,5.244680404663086,0.0006545084971874737,6.69167423248291,1.4471776485443115,5.2444963455200195,0.00034549150281252633,6.690201759338379,1.4460234642028809,5.244178295135498,9.549150281252633e-05,1.8789569417841858,6.69609260559082,1.449067234992981,5.247025489807129
106,6.694793224334717,1.449067234992981,5.245726108551025,0.001,6.693445205688477,1.4482673406600952,5.245177745819092,0.0009045084971874737,6.690575122833252,1.4459532499313354,5.244621753692627,0.0006545084971874737,6.688534259796143,1.443976879119873,5.2445573806762695,0.00034549150281252633,6.687290191650391,1.4428448677062988,5.244445323944092,9.549150281252633e-05,2.276292896804654,6.693048000335693,1.4460225105285645,5.247025489807129
107,6.691144943237305,1.4460225105285645,5.24512243270874,0.001,6.690359115600586,1.4453035593032837,5.245055675506592,0.0009045084971874737,6.687596797943115,1.4432125091552734,5.244384288787842,0.0006545084971874737,6.68558406829834,1.4412853717803955,5.244298458099365,0.00034549150281252633,6.684300899505615,1.440134882926941,5.244165897369385,9.549150281252633e-05,2.3520358273697974,6.6901350021362305,1.443108081817627,5.2470269203186035
108,6.688146114349365,1.443108081817627,5.245038032531738,0.001,6.686874866485596,1.4423154592514038,5.244559288024902,0.0009045084971874737,6.684891700744629,1.4402387142181396,5.24465274810791,0.0006545084971874737,6.6827239990234375,1.4383432865142822,5.244380474090576,0.00034549150281252633,6.681204795837402,1.4372169971466064,5.243987560272217,9.549150281252633e-05,2.7407527637937643,6.687231063842773,1.4402052164077759,5.247025966644287
109,6.685805320739746,1.4402052164077759,5.24560022354126,0.001,6.6846089363098145,1.4395097494125366,5.245099067687988,0.0009045084971874737,6.681583404541016,1.4372327327728271,5.244350910186768,0.0006545084971874737,6.679461479187012,1.4353396892547607,5.244121551513672,0.00034549150281252633,6.678150653839111,1.4342150688171387,5.243935585021973,9.549150281252633e-05,2.3856882568007025,6.684262275695801,1.4372377395629883,5.2470245361328125
110,6.682506084442139,1.4372377395629883,5.24526834487915,0.001,6.681041717529297,1.4364362955093384,5.244605541229248,0.0009045084971874737,6.678328514099121,1.4343180656433105,5.2440104484558105,0.0006545084971874737,6.676287651062012,1.4324367046356201,5.2438507080078125,0.00034549150281252633,6.674681663513184,1.4312719106674194,5.243409633636475,9.549150281252633e-05,3.057227848983656,6.6813530921936035,1.4343262910842896,5.2470269203186035
111,6.679800987243652,1.4343262910842896,5.245474815368652,0.001,6.678408622741699,1.4336915016174316,5.244717121124268,0.0009045084971874737,6.6753644943237305,1.4314796924591064,5.243885040283203,0.0006545084971874737,6.672943115234375,1.4296351671218872,5.243308067321777,0.00034549150281252633,6.671910285949707,1.4285480976104736,5.243361949920654,9.549150281252633e-05,2.613537428390195,6.678499221801758,1.4314707517623901,5.247028350830078
112,6.676572799682617,1.4314707517623901,5.2451019287109375,0.001,6.675189971923828,1.4307743310928345,5.244415760040283,0.0009045084971874737,6.6729278564453125,1.4287688732147217,5.24415922164917,0.0006545084971874737,6.670987129211426,1.4269180297851562,5.2440690994262695,0.00034549150281252633,6.669654369354248,1.4257941246032715,5.243860244750977,9.549150281252633e-05,2.901620027020425,6.6756415367126465,1.4286149740219116,5.247026443481445
113,6.673676490783691,1.4286149740219116,5.24506139755249,0.001,6.672493934631348,1.4279048442840576,5.244589328765869,0.0009045084971874737,6.670464992523193,1.425831913948059,5.244633197784424,0.0006545084971874737,6.668322563171387,1.4239411354064941,5.244381427764893,0.00034549150281252633,6.667196750640869,1.422871708869934,5.244325160980225,9.549150281252633e-05,3.008114763195017,6.6728105545043945,1.4257830381393433,5.247027397155762
114,6.67138147354126,1.4257830381393433,5.245598316192627,0.001,6.669620037078857,1.4250131845474243,5.244606971740723,0.0009045084971874737,6.667271614074707,1.422920823097229,5.244350910186768,0.0006545084971874737,6.665149688720703,1.421059489250183,5.2440900802612305,0.00034549150281252633,6.663867473602295,1.4199661016464233,5.243901252746582,9.549150281252633e-05,2.23400783679085,6.669921875,1.42289400100708,5.24702787399292
115,6.668181419372559,1.42289400100708,5.2452874183654785,0.001,6.666534423828125,1.4221394062042236,5.2443952560424805,0.0009045084971874737,6.664146423339844,1.4200894832611084,5.244056701660156,0.0006545084971874737,6.6621246337890625,1.418314814567566,5.243809700012207,0.00034549150281252633,6.660947799682617,1.4172064065933228,5.243741512298584,9.549150281252633e-05,2.9602741851976133,6.667057514190674,1.4200290441513062,5.247028350830078
116,6.665374279022217,1.4200290441513062,5.245345115661621,0.001,6.6636457443237305,1.419438123703003,5.244207382202148,0.0009045084971874737,6.661319732666016,1.4173190593719482,5.244000434875488,0.0006545084971874737,6.659294128417969,1.4155683517456055,5.243725776672363,0.00034549150281252633,6.658069133758545,1.4144843816757202,5.243584632873535,9.549150281252633e-05,1.9558348789282816,6.6642632484436035,1.4172348976135254,5.247028350830078
117,6.662086009979248,1.4172348976135254,5.244851112365723,0.001,6.661055564880371,1.416682243347168,5.244373321533203,0.0009045084971874737,6.658230781555176,1.4145532846450806,5.243677616119385,0.0006545084971874737,6.65631103515625,1.4127269983291626,5.243584156036377,0.00034549150281252633,6.655151844024658,1.411628246307373,5.243523597717285,9.549150281252633e-05,2.381497513676804,6.6614766120910645,1.4144492149353027,5.247027397155762
118,6.659481048583984,1.4144492149353027,5.245031833648682,0.001,6.6579270362854,1.4139641523361206,5.24396276473999,0.0009045084971874737,6.6555094718933105,1.411916732788086,5.243592739105225,0.0006545084971874737,6.653665542602539,1.4101309776306152,5.243534564971924,0.00034549150281252633,6.6524457931518555,1.4090416431427002,5.243404388427734,9.549150281252633e-05,2.0229662927847194,6.658736228942871,1.4117100238800049,5.247025966644287
119,6.656833648681641,1.4117100238800049,5.245123386383057,0.001,6.6557817459106445,1.4111990928649902,5.244582653045654,0.0009045084971874737,6.65355110168457,1.4092776775360107,5.2442731857299805,0.0006545084971874737,6.651664733886719,1.407472848892212,5.244192123413086,0.00034549150281252633,6.650424957275391,1.4063618183135986,5.244062900543213,9.549150281252633e-05,2.310420007106583,6.656063556671143,1.4090367555618286,5.2470269203186035
120,6.654153823852539,1.4090367555618286,5.2451171875,0.001,6.652766227722168,1.408488154411316,5.2442779541015625,0.0009045084971874737,6.65038537979126,1.4065536260604858,5.243831634521484,0.0006545084971874737,6.648310661315918,1.4047305583953857,5.243579864501953,0.00034549150281252633,6.647262096405029,1.403596043586731,5.243666172027588,9.549150281252633e-05,2.589900835076228,6.653323173522949,1.4062960147857666,5.2470269203186035
121,6.651362419128418,1.4062960147857666,5.2450666427612305,0.001,6.650509357452393,1.4057854413986206,5.244723796844482,0.0009045084971874737,6.648252487182617,1.4038797616958618,5.244372844696045,0.0006545084971874737,6.646017074584961,1.4020860195159912,5.243931293487549,0.00034549150281252633,6.64440393447876,1.4009814262390137,5.243422508239746,9.549150281252633e-05,2.716649579062562,6.650657653808594,1.4036307334899902,5.2470269203186035
122,6.648334980010986,1.4036307334899902,5.244704246520996,0.001,6.647107124328613,1.4030412435531616,5.244065761566162,0.0009045084971874737,6.64476203918457,1.401171326637268,5.243590831756592,0.0006545084971874737,6.642635822296143,1.3994377851486206,5.243197917938232,0.00034549150281252633,6.641421318054199,1.3983604907989502,5.24306058883667,9.549150281252633e-05,2.560211924088645,6.647956371307373,1.4009274244308472,5.247028827667236
123,6.645615577697754,1.4009274244308472,5.244688034057617,0.001,6.644904136657715,1.4005169868469238,5.244387149810791,0.0009045084971874737,6.642952919006348,1.3985177278518677,5.2444353103637695,0.0006545084971874737,6.640952110290527,1.3968243598937988,5.2441277503967285,0.00034549150281252633,6.6396684646606445,1.3957587480545044,5.24390983581543,9.549150281252633e-05,2.429859311690052,6.64531135559082,1.3982818126678467,5.247029781341553
124,6.643192291259766,1.3982818126678467,5.244910717010498,0.001,6.641880989074707,1.3977817296981812,5.244099140167236,0.0009045084971874737,6.639825820922852,1.39590585231781,5.243919849395752,0.0006545084971874737,6.63785457611084,1.3942017555236816,5.243652820587158,0.00034549150281252633,6.636381149291992,1.3931130170822144,5.243268013000488,9.549150281252633e-05,3.1327733722711053,6.642664432525635,1.395635724067688,5.247028827667236
125,6.640544414520264,1.395635724067688,5.244908809661865,0.001,6.638994216918945,1.3951780796051025,5.243815898895264,0.0009045084971874737,6.636868000030518,1.3932013511657715,5.243666648864746,0.0006545084971874737,6.63515567779541,1.3915787935256958,5.243577003479004,0.00034549150281252633,6.633993148803711,1.3905003070831299,5.243492603302002,9.549150281252633e-05,3.8483055609857764,6.64003849029541,1.3930103778839111,5.247028350830078
126,6.637842178344727,1.3930103778839111,5.2448320388793945,0.001,6.636009216308594,1.3925567865371704,5.243452548980713,0.0009045084971874737,6.634369373321533,1.3907960653305054,5.243573188781738,0.0006545084971874737,6.6326212882995605,1.3890856504440308,5.24353551864624,0.00034549150281252633,6.6315507888793945,1.3880140781402588,5.243536472320557,9.549150281252633e-05,4.114662372917936,6.637463092803955,1.390435814857483,5.247027397155762
127,6.635171413421631,1.390435814857483,5.2447357177734375,0.001,6.633973598480225,1.3900442123413086,5.243929386138916,0.0009045084971874737,6.6319756507873535,1.3881462812423706,5.243829250335693,0.0006545084971874737,6.6303887367248535,1.3864259719848633,5.24396276473999,0.00034549150281252633,6.629203796386719,1.3853824138641357,5.243821620941162,9.549150281252633e-05,3.9294957478832595,6.634860038757324,1.3878333568572998,5.2470269203186035
128,6.632851600646973,1.3878333568572998,5.245018482208252,0.001,6.631373405456543,1.3874335289001465,5.2439398765563965,0.0009045084971874737,6.6292219161987305,1.3856837749481201,5.243537902832031,0.0006545084971874737,6.627333641052246,1.3840017318725586,5.2433319091796875,0.00034549150281252633,6.62590217590332,1.3829472064971924,5.242954730987549,9.549150281252633e-05,3.526938721723228,6.632321834564209,1.385294795036316,5.2470269203186035
129,6.630580902099609,1.385294795036316,5.245285987854004,0.001,6.6291327476501465,1.385032296180725,5.244100570678711,0.0009045084971874737,6.626869201660156,1.383253812789917,5.243615627288818,0.0006545084971874737,6.6249189376831055,1.3815827369689941,5.243336200714111,0.00034549150281252633,6.623656272888184,1.3805173635482788,5.243138790130615,9.549150281252633e-05,4.098592497186585,6.62985897064209,1.3828308582305908,5.24702787399292
130,6.627579689025879,1.3828308582305908,5.244749069213867,0.001,6.626473903656006,1.3824214935302734,5.244052410125732,0.0009045084971874737,6.624383926391602,1.380528450012207,5.2438554763793945,0.0006545084971874737,6.622318744659424,1.378824234008789,5.243494510650635,0.00034549150281252633,6.6212310791015625,1.3777639865875244,5.243467330932617,9.549150281252633e-05,3.7534372550758492,6.627234935760498,1.3802086114883423,5.247026443481445
